Simulation Mode;Density target;currentPosition X;currentPosition Y;currentPosition Z;currentPosition Type;nextPosition X;nextPosition Y;nextPosition Z;nextPosition Type;targetPosition X;targetPosition Y;targetPosition Z;targetPosition Type;Heading angle;flightState;localCollisions;currentPathStep;currentStepPercentage;flightSpeed;aircraftDiameter;Flight count;Far collisions;Medium collisions;Close collisions;Spot on collisions;;;;
Polygons;50;-519.4075;91.61592;-716.4465;NoFlyEvasion;-467.4081;94.4;-826.9514;NoFlyEvasion;-803.8562;0;-2070.573;Ground;244.81;Transit;2 2 2 1;7;11;25;1.02;49511;208684;85797;22055;1700;1.153377;1.130167;49462;49226
Polygons;50;-493.6029;92.99751;-771.2844;NoFlyEvasion;-467.4081;94.4;-826.9514;NoFlyEvasion;-756.181;0;-2135.011;Ground;244.81;Transit;1 1 1 1;4;55;3;1.28;49520;208718;85808;22059;1701;1.385952;1.361597;49226;49485
Polygons;50;-494.1825;92.96648;-770.0527;NoFlyEvasion;-467.4081;94.4;-826.9514;NoFlyEvasion;277.4146;0;-1998.504;Ground;244.81;Transit;1 1 1 1;6;52;23;1.49;49520;208718;85808;22059;1702;1.385952;1.361597;49485;49226
Polygons;50;-1107.247;109.2033;-453.5484;NoFlyEvasion;-1139.266;118.4;-457.5934;NoFlyEvasion;-1793.689;0;-379.4541;Ground;342.58;Transit;1 1 1 1;9;76;4;1.63;49799;209907;86274;22138;1703;1.922311;1.821458;49415;49719
Polygons;50;-1105.509;108.7041;-453.3288;NoFlyEvasion;-1139.266;118.4;-457.5934;NoFlyEvasion;-1832.042;0;-444.5388;Ground;342.58;Transit;2 2 1 1;10;74;19;2.22;49799;209907;86274;22138;1704;1.922311;1.821458;49719;49415
Polygons;50;-449.0643;56.31041;-1091.345;NoFlyEvasion;-441.105;59.2;-964.8382;NoFlyEvasion;-2146.211;0;657.5291;Ground;86.4;Transit;1 1 1 1;5;9;3;1.84;49901;210304;86427;22166;1705;2.20176;2.100026;49653;49870
Polygons;50;-449.1961;56.26255;-1093.44;NoFlyEvasion;-441.105;59.2;-964.8382;NoFlyEvasion;-439.156;0;735.0546;Ground;86.4;Transit;1 1 1 1;5;7;16;2.57;49901;210304;86427;22166;1706;2.20176;2.100026;49870;49653
Polygons;50;-1510.596;66.91283;-1226.456;NoFlyEvasion;-1550.081;64;-1104.933;NoFlyEvasion;-2258.774;0;-572.4688;Ground;108;Transit;1 1 1 1;8;7;4;0.19;49920;210397;86461;22178;1707;0.5118409;0.4000328;49723;49888
Polygons;50;-1510.472;66.92195;-1226.836;NoFlyEvasion;-1550.081;64;-1104.933;NoFlyEvasion;-1684.573;0;1654.209;Ground;108;Transit;1 1 1 1;7;0;20;0.83;49920;210397;86461;22178;1708;0.5118409;0.4000328;49888;49723
Polygons;50;-633.0071;69.26083;-579.8961;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-2146.211;0;657.5291;Ground;143.98;Transit;1 1 1 1;9;13;3;1.84;49981;210771;86644;22226;1709;2.103424;2.070209;49653;49904
Polygons;50;-631.3328;69.21365;-581.1127;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-1310.496;0;560.9712;Ground;143.98;Transit;1 1 1 1;11;10;11;2.37;49981;210771;86644;22226;1710;2.103424;2.070209;49904;49653
Polygons;50;-693.402;70.96263;-536.0165;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-2146.211;0;657.5291;Ground;143.98;Transit;1 1 1 1;9;66;3;1.84;49991;210815;86667;22233;1711;2.140553;1.981565;49653;49936
Polygons;50;-691.7994;70.91747;-537.181;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-2092.343;0;104.3616;Ground;143.98;Transit;3 2 1 1;5;60;19;2.45;49991;210815;86667;22233;1712;2.140553;1.981565;49936;49653
Polygons;50;498.7924;66.82735;752.9041;NoFlyEvasion;493.2967;67.2;761.564;NoFlyEvasion;922.4877;0;2625.166;Ground;122.38;Transit;1 1 1 1;3;91;7;1.53;50006;210890;86703;22245;1713;1.835268;1.752084;49880;49975
Polygons;50;499.6656;67.47096;751.5281;NoFlyEvasion;493.2967;67.2;761.564;NoFlyEvasion;-349.7737;0;1609.54;Ground;122.39;Transit;3 3 2 1;10;88;28;2.14;50006;210890;86703;22245;1714;1.835268;1.752084;49975;49880
Polygons;50;-1676.451;81;-914.6624;Air;-1639.79;81;-917.4603;Air;1159.238;0;-1131.078;Ground;184.36;Transit;1 1 1 1;1;96;4;2.82;50012;210918;86713;22248;1715;2.02738;1.97272;49897;49995
Polygons;50;-1677.903;82;-913.7774;Air;-1652.68;82;-917.7788;Air;944.427;0;-1329.783;Ground;189.01;Transit;2 1 1 1;1;96;25;1.24;50012;210918;86713;22248;1716;2.02738;1.97272;49995;49897
Polygons;50;-1450.262;93.59875;-1327.373;NoFlyEvasion;-1431.488;92.8;-1356.957;NoFlyEvasion;-1134.54;0;-2053.167;Ground;237.61;Transit;1 1 1 1;9;73;6;1.15;50054;211108;86789;22275;1717;1.574996;1.562365;49902;50003
Polygons;50;-1451.098;93.70821;-1326.057;NoFlyEvasion;-1431.488;92.9;-1356.957;NoFlyEvasion;1118.894;0;-1440.085;Ground;237.61;Transit;1 1 1 1;4;70;12;2;50054;211108;86789;22275;1718;1.574996;1.562365;50003;49902
Polygons;50;-1106.615;44.07655;-453.4687;NoFlyEvasion;-999.9999;44;-440;NoFlyEvasion;920.8601;0;-1678.589;Ground;7.2;Transit;1 0 1 1;3;23;3;1.5;50122;211386;86908;22305;1719;1.585443;1.574212;49969;50062
Polygons;50;-1107.76;45.14754;-453.6133;NoFlyEvasion;-999.9999;43.6;-440;NoFlyEvasion;1083.533;0;-1437.513;Ground;7.25;Transit;1 1 1 1;6;21;8;1.67;50122;211386;86908;22305;1720;1.585443;1.574212;50062;49969
Polygons;50;-616.2451;88.01459;-592.2712;NoFlyEvasion;-527.1759;91.2;-699.9377;NoFlyEvasion;1159.238;0;-1131.078;Ground;230.41;Transit;1 1 1 1;11;0;4;2.82;50151;211486;86956;22329;1721;2.244868;2.232867;49897;50062
Polygons;50;-617.9529;87.96337;-590.8337;NoFlyEvasion;-616.653;88;-591.7782;NoFlyEvasion;1083.533;0;-1437.513;Ground;216.02;Transit;1 1 1 1;9;97;8;1.67;50151;211486;86956;22329;1722;2.244868;2.232867;50062;49897
Polygons;50;-466.0983;94.15076;-831.0289;NoFlyEvasion;-424.8408;86.3;-959.4698;NoFlyEvasion;920.8601;0;-1678.589;Ground;252.22;Transit;1 0 1 1;9;2;3;1.5;50237;211847;87114;22364;1723;1.525424;1.39295;49969;50188
Polygons;50;-466.8461;94.46838;-829.8975;NoFlyEvasion;-441.105;97.6;-964.8382;NoFlyEvasion;994.7246;0;-2115.982;Ground;259.2;Transit;1 1 1 1;9;0;20;1.55;50237;211847;87114;22364;1724;1.525424;1.39295;50188;49969
Polygons;50;-1467.337;68.87483;-1300.468;NoFlyEvasion;-1506.703;67.2;-1238.436;NoFlyEvasion;-2370.96;0;503.7947;Ground;122.39;Transit;1 0 1 1;8;47;4;2.37;50253;211947;87149;22371;1725;1.990477;1.960943;50074;50224
Polygons;50;-1466.286;68.91953;-1302.124;NoFlyEvasion;-1506.703;67.2;-1238.436;NoFlyEvasion;-1442.476;0;794.311;Ground;122.39;Transit;1 1 1 1;4;44;14;1.62;50253;211947;87149;22371;1726;1.990477;1.960943;50224;50074
Polygons;50;-752.5344;91;1397.272;Air;-591.672;91;1208.637;Air;-591.672;0;1208.637;Ground;229.54;Transit;0 0 1 1;1;72;1;2.58;50267;212029;87186;22377;1727;1.881973;1.84515;49952;50257
Polygons;50;-751.7255;90.3;1398.775;Air;2145.163;90.3;-1610.201;Air;2145.163;0;-1610.201;Ground;226.09;Transit;1 1 1 1;1;7;21;1.19;50267;212029;87186;22377;1728;1.881973;1.84515;50257;49952
Polygons;50;-491.2703;93.12241;-776.2413;NoFlyEvasion;-467.4081;94.4;-826.9514;NoFlyEvasion;-337.5723;0;-2019.267;Ground;244.81;Transit;1 1 1 1;5;57;7;1.15;50271;212051;87196;22381;1729;0.6651906;0.5611648;50114;50193
Polygons;50;-491.5092;93.10961;-775.7336;NoFlyEvasion;-467.4081;94.4;-826.9514;NoFlyEvasion;-109.1052;0;-2556.334;Ground;244.81;Transit;1 1 1 1;6;51;19;0.18;50271;212051;87196;22381;1730;0.6651906;0.5611648;50193;50114
Polygons;50;1416.235;67.62383;1368.467;NoFlyEvasion;1383.347;68.8;1408.222;NoFlyEvasion;516.7803;0;2523.879;Ground;129.59;Transit;2 2 2 1;9;61;4;1.71;50296;212176;87248;22392;1731;1.457626;1.401542;49956;50269
Polygons;50;1417.128;67.59189;1367.388;NoFlyEvasion;1383.347;68.8;1408.222;NoFlyEvasion;-1000.769;0;1871.998;Ground;129.59;Transit;2 2 1 1;5;54;20;1.21;50296;212176;87248;22392;1732;1.457626;1.401542;50269;49956
Polygons;50;1361.799;68.81232;1423.878;NoFlyEvasion;1269.783;71;1490.731;NoFlyEvasion;-1153.803;0;1252.979;Ground;143.99;Transit;2 2 2 1;4;16;6;2.09;50298;212181;87254;22396;1733;1.648164;1.547386;50238;50269
Polygons;50;1362.965;69.37432;1423.03;NoFlyEvasion;1269.783;72;1490.731;NoFlyEvasion;-1000.769;0;1871.998;Ground;143.98;Transit;2 2 2 2;6;9;20;1.21;50298;212181;87254;22396;1734;1.648164;1.547386;50269;50238
Polygons;50;-798.7968;83.31856;-482.116;NoFlyEvasion;-730.2172;85;-509.2687;NoFlyEvasion;-747.7496;0;-2178.318;Ground;201.64;Transit;2 0 1 1;4;46;3;1.58;50355;212541;87398;22438;1735;1.611656;1.563682;50178;50298
Polygons;50;-799.6467;84.58722;-481.7794;NoFlyEvasion;-730.2172;84.8;-509.2687;NoFlyEvasion;997.8413;0;-2294.162;Ground;201.6;Transit;2 2 1 1;5;40;15;1.64;50355;212541;87398;22438;1736;1.611656;1.563682;50298;50178
Polygons;50;-770.1254;85.78674;-493.4678;NoFlyEvasion;-730.2172;84.9;-509.2687;NoFlyEvasion;-864.5208;0;-2358.514;Ground;201.63;Transit;2 1 1 1;3;69;3;2.54;50356;212545;87403;22443;1737;2.088212;2.074923;50140;50298
Polygons;50;-771.7529;84.67271;-492.8234;NoFlyEvasion;-730.2172;84.8;-509.2687;NoFlyEvasion;997.8413;0;-2294.162;Ground;201.6;Transit;2 2 2 2;5;68;15;1.64;50356;212545;87403;22443;1738;2.088212;2.074923;50298;50140
Polygons;50;-662.8817;86.83808;-558.1909;NoFlyEvasion;-616.653;88.1;-591.7782;NoFlyEvasion;-747.7496;0;-2178.318;Ground;216.02;Transit;2 0 2 1;5;58;3;1.58;50377;212702;87479;22469;1739;1.494178;1.377501;50178;50327
Polygons;50;-663.9911;86.70779;-557.3849;NoFlyEvasion;-616.653;88;-591.7782;NoFlyEvasion;-96.15698;0;-2218.35;Ground;216.02;Transit;2 2 2 1;7;52;23;1.41;50377;212702;87479;22469;1740;1.494178;1.377501;50327;50178
Polygons;50;-639.8337;87.44682;-574.9363;NoFlyEvasion;-616.653;88.1;-591.7782;NoFlyEvasion;-864.5208;0;-2358.514;Ground;216.02;Transit;2 1 1 1;4;78;3;2.54;50378;212706;87482;22470;1741;1.970734;1.810661;50140;50327
Polygons;50;-641.2953;87.32733;-573.8744;NoFlyEvasion;-616.653;88;-591.7782;NoFlyEvasion;-96.15698;0;-2218.35;Ground;216.02;Transit;2 2 2 2;7;73;23;1.41;50378;212706;87482;22470;1742;1.970734;1.810661;50327;50140
Polygons;50;841.2301;77.64544;467.1601;NoFlyEvasion;793.8496;76.6;479.3254;NoFlyEvasion;106.8867;0;1913.177;Ground;165.55;Transit;1 0 1 1;4;64;2;0.65;50404;212869;87549;22488;1743;1.476768;1.398672;50152;50348
Polygons;50;842.5848;77.64702;466.8123;NoFlyEvasion;793.8496;76.5;479.3254;NoFlyEvasion;166.3025;0;2495.454;Ground;165.54;Transit;2 1 1 1;4;58;16;2.3;50404;212869;87549;22488;1744;1.476768;1.398672;50348;50152
Polygons;50;762.3448;75.80604;496.6454;NoFlyEvasion;670.8398;73.5;546.9508;NoFlyEvasion;106.8867;0;1913.177;Ground;151.17;Transit;1 0 1 1;5;25;2;0.65;50422;212975;87596;22502;1745;0.6152838;0.4606417;50152;50388
Polygons;50;762.7484;75.81621;496.4235;NoFlyEvasion;670.8398;73.5;546.9508;NoFlyEvasion;769.2887;0;2106;Ground;151.17;Transit;2 1 1 1;4;22;25;0.58;50422;212975;87596;22502;1746;0.6152838;0.4606417;50388;50152
Polygons;50;1143.226;115.0809;463.1691;NoFlyEvasion;1070.186;116.8;444.4156;NoFlyEvasion;132.2708;0;322.0107;Ground;345.54;Transit;1 1 1 1;5;43;9;0.49;50611;213667;87863;22565;1747;1.522365;1.440762;50549;50556
Polygons;50;1144.621;115.0481;463.5273;NoFlyEvasion;1070.186;116.8;444.4156;NoFlyEvasion;263.8787;0;-318.3125;Ground;345.54;Transit;1 1 1 1;10;39;18;2.56;50611;213667;87863;22565;1748;1.522365;1.440762;50556;50549
Polygons;50;-1171.249;68.5;48.38467;Air;-2255.153;68.5;1415.238;Air;-2255.153;0;1415.238;Ground;128.41;Transit;2 1 1 1;6;29;4;0.15;50712;214127;88070;22603;1749;1.390729;1.388885;50442;50623
Polygons;50;-1170.3;69.5;48.54917;Air;-1908.043;69.5;843.9343;Air;-1908.043;0;843.9343;Ground;132.85;Transit;4 2 1 1;1;73;15;2.63;50712;214127;88070;22603;1750;1.390729;1.388885;50623;50442
Polygons;50;-1547.43;99.00446;-1113.091;NoFlyEvasion;-1506.703;96;-1238.436;NoFlyEvasion;-1051.4;0;-2137.798;Ground;252;Transit;1 0 1 1;7;5;3;1.02;50940;215096;88476;22700;1751;1.476629;1.439962;50575;50822
Polygons;50;-1547.875;99.03728;-1111.722;NoFlyEvasion;-1506.703;96;-1238.436;NoFlyEvasion;-1054.571;0;-2205.314;Ground;252;Transit;1 1 1 1;5;3;7;1.93;50940;215096;88476;22700;1752;1.476629;1.439962;50822;50575
Polygons;50;561.8295;110.0393;1341.952;NoFlyEvasion;527.1765;108.8;1300.063;NoFlyEvasion;-1833.91;0;986.3376;Ground;309.59;Transit;1 1 1 1;9;58;7;2.43;50985;215275;88553;22718;1753;2.49997;2.401423;50842;50927
Polygons;50;563.3508;109.7724;1343.79;NoFlyEvasion;527.1765;108.6;1300.063;NoFlyEvasion;-1680.557;0;1478.489;Ground;309.59;Transit;1 1 1 1;12;52;17;2.57;50985;215275;88553;22718;1754;2.49997;2.401423;50927;50842
Polygons;50;1479.945;105.1384;719.3993;NoFlyEvasion;1431.487;107.2;643.0418;NoFlyEvasion;-685.2715;0;-2084.077;Ground;302.39;Transit;1 1 1 1;6;35;9;1.64;51116;215826;88775;22767;1755;1.635126;1.590331;51048;51099
Polygons;50;1480.797;105.1021;720.7417;NoFlyEvasion;1431.487;107.2;643.0418;NoFlyEvasion;-1420.26;0;536.6722;Ground;302.39;Transit;1 1 1 1;4;34;26;1.63;51116;215826;88775;22767;1756;1.635126;1.590331;51099;51048
Polygons;50;-1558.378;102.4628;-962.1296;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-2246.281;0;-2149.67;Ground;280.8;Transit;1 0 1 1;7;96;5;1.51;51162;216039;88849;22784;1757;2.227311;2.131055;50929;51106
Polygons;50;-1557.979;102.5114;-960.0368;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-1903.88;0;-1824.498;Ground;280.8;Transit;1 1 1 1;6;91;16;2.94;51162;216039;88849;22784;1758;2.227311;2.131055;51106;50929
Polygons;50;-293.4053;89.2;189.5558;Air;1195.768;89.2;-1114.924;Air;1195.768;0;-1114.924;Ground;221.22;Transit;2 1 1 1;1;45;14;2.85;51187;216159;88896;22796;1759;1.851471;1.737675;51134;51156
Polygons;50;-293.8311;89.5;191.2136;Air;1965.031;89.5;-1878.619;Air;1965.031;0;-1878.619;Ground;222.5;Transit;3 2 1 1;1;38;28;0.86;51187;216159;88896;22796;1760;1.851471;1.737675;51156;51134
Polygons;50;-929.7342;72.5;352.7213;Air;-2037.275;72.5;1094.934;Air;-2037.275;0;1094.934;Ground;146.17;Transit;2 1 1 1;1;66;6;2.64;51223;216288;88951;22813;1761;2.746501;2.70397;51035;51135
Polygons;50;-929.0477;71.2;350.4519;Air;-2323.718;71.2;1506.476;Air;-2323.718;0;1506.476;Ground;140.35;Transit;4 2 1 1;1;60;14;2.85;51223;216288;88951;22813;1762;2.746501;2.70397;51135;51035
Polygons;50;-928.3454;115.5708;-1555.207;NoFlyEvasion;-929.8142;115.6;-1555.584;NoFlyEvasion;-2098.734;0;-1128.518;Ground;345.56;Transit;2 2 2 1;4;98;7;2.4;51428;217148;89307;22897;1763;2.391723;2.385357;51301;51360
Polygons;50;-926.3196;116.7178;-1554.687;NoFlyEvasion;-929.8142;116.8;-1555.584;NoFlyEvasion;-1862.668;0;-1641.999;Ground;345.54;Transit;2 2 1 1;8;94;24;2.38;51428;217148;89307;22897;1764;2.391723;2.385357;51360;51301
Polygons;50;1554.872;57.73937;971.2152;NoFlyEvasion;1558.895;59.2;1035.162;NoFlyEvasion;1229.682;0;2647.314;Ground;86.4;Transit;1 1 1 1;6;47;18;1.52;51587;217690;89524;22958;1765;1.101085;1.070136;51516;51545
Polygons;50;1554.805;57.71498;970.1475;NoFlyEvasion;1558.895;59.2;1035.162;NoFlyEvasion;1857.758;0;1910.589;Ground;86.4;Transit;1 1 1 1;9;43;25;0.69;51587;217690;89524;22958;1766;1.101085;1.070136;51545;51516
Polygons;50;-1966.435;104;653.5708;Air;-2047.632;104;398.6604;Air;-2047.632;0;398.6604;Ground;287.67;Transit;1 0 1 1;1;88;4;1.76;51633;217882;89605;22973;1767;2.158084;2.157764;51414;51622
Polygons;50;-1966.325;102.8;655.3607;Air;-2007.796;102.8;468.8709;Air;-2007.796;0;468.8709;Ground;282.54;Transit;2 2 1 1;1;63;19;2.55;51633;217882;89605;22973;1768;2.158084;2.157764;51622;51414
Polygons;50;-831.4951;74.40554;-469.1698;NoFlyEvasion;-860.7328;75.1;-457.5937;NoFlyEvasion;-1049.258;0;532.7905;Ground;158.36;Transit;0 0 1 1;12;77;2;0.27;51642;217941;89630;22980;1769;0.7354807;0.6568246;51228;51515
Polygons;50;-830.8871;74.46824;-469.4105;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-1706.837;0;-27.07962;Ground;158.36;Transit;1 1 1 1;6;74;10;1.2;51642;217941;89630;22980;1770;0.7354807;0.6568246;51515;51228
Polygons;50;-1108.234;78.66873;-1545.815;NoFlyEvasion;-1206.15;75.5;-1520.675;NoFlyEvasion;-2177.86;0;-1734.943;Ground;165.49;Transit;1 0 1 1;8;26;5;2.43;51656;218005;89653;22984;1771;1.5243;1.514929;51503;51609
Polygons;50;-1106.791;78.93851;-1546.186;NoFlyEvasion;-1206.15;76.6;-1520.675;NoFlyEvasion;-1903.097;0;462.1122;Ground;165.54;Transit;1 1 1 1;4;24;7;0.62;51656;218005;89653;22984;1772;1.5243;1.514929;51609;51503
Polygons;50;-1424.359;52.66677;-641.3539;NoFlyEvasion;-1383.346;51.2;-591.7775;NoFlyEvasion;-1315.872;0;1406.351;Ground;50.41;Transit;1 1 1 1;9;51;9;2.29;51666;218049;89670;22991;1773;1.991746;1.92094;51579;51628
Polygons;50;-1425.584;52.71055;-642.8336;NoFlyEvasion;-1383.346;51.2;-591.7775;NoFlyEvasion;-617.0187;0;585.479;Ground;50.41;Transit;2 2 1 1;10;45;21;1.7;51666;218049;89670;22991;1774;1.991746;1.92094;51628;51579
Polygons;50;-1494.561;67.7166;-1257.57;NoFlyEvasion;-1506.703;67.2;-1238.436;NoFlyEvasion;-1903.097;0;462.1122;Ground;122.39;Transit;1 1 1 1;7;82;7;0.62;51686;218121;89699;22999;1775;0.3856723;0.3684682;51609;51623
Polygons;50;-1494.363;67.7086;-1257.881;NoFlyEvasion;-1506.703;67.2;-1238.436;NoFlyEvasion;-1358.827;0;-59.25879;Ground;122.39;Transit;1 1 1 1;6;81;11;0.15;51686;218121;89699;22999;1776;0.3856723;0.3684682;51623;51609
Polygons;50;-1244.611;75.69949;-1499.531;NoFlyEvasion;-1329.16;73.5;-1453.049;NoFlyEvasion;-1757.64;0;2056.502;Ground;151.17;Transit;1 1 1 1;4;30;5;1.44;51828;218698;89940;23057;1777;1.823923;1.779699;51743;51776
Polygons;50;-1243.051;75.67005;-1500.388;NoFlyEvasion;-1329.16;73.5;-1453.049;NoFlyEvasion;-1921.088;0;20.78852;Ground;151.17;Transit;1 1 1 1;5;28;13;2.21;51828;218698;89940;23057;1778;1.823923;1.779699;51776;51743
Polygons;50;-1491.755;67.81611;-1261.991;NoFlyEvasion;-1506.703;67.2;-1238.436;NoFlyEvasion;-1757.64;0;2056.502;Ground;122.39;Transit;1 1 1 1;6;78;5;1.44;51857;218852;90009;23080;1779;1.717594;1.621537;51743;51828
Polygons;50;-1490.886;67.85191;-1263.36;NoFlyEvasion;-1506.703;67.2;-1238.436;NoFlyEvasion;-1131.407;0;2338.312;Ground;122.39;Transit;2 2 2 1;5;73;21;2;51857;218852;90009;23080;1780;1.717594;1.621537;51828;51743
Polygons;50;-686.8261;70.77734;-540.7943;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-2375.843;0;696.6984;Ground;143.98;Transit;1 1 1 1;7;60;6;0.33;51945;219195;90157;23132;1781;0.6171671;0.6002372;51766;51827
Polygons;50;-686.3406;70.76366;-541.147;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-1868.523;0;1587.834;Ground;143.98;Transit;1 1 1 1;8;59;8;0.91;51945;219195;90157;23132;1782;0.6171671;0.6002372;51827;51766
Polygons;50;1544.369;55.57866;877.4873;NoFlyEvasion;1550.081;56;895.0656;NoFlyEvasion;1905.574;0;1483.703;Ground;72;Transit;3 1 1 1;7;84;8;2.86;52011;219429;90261;23159;1783;1.529585;1.521185;51798;51954
Polygons;50;1543.899;55.54399;876.041;NoFlyEvasion;1550.081;56;895.0656;NoFlyEvasion;384.2422;0;2580.547;Ground;72;Transit;2 2 1 1;5;78;20;0.2;52011;219429;90261;23159;1784;1.529585;1.521185;51954;51798
Polygons;50;-1400.544;91.83232;-1386.015;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-1388.013;0;-2431.744;Ground;223.22;Transit;1 1 1 1;12;28;11;1.85;52013;219433;90263;23162;1785;1.818316;1.78033;51907;51912
Polygons;50;-1399.246;91.79174;-1387.234;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-968.7947;0;-2179.348;Ground;223.22;Transit;1 1 1 1;10;30;7;1.79;52013;219433;90263;23162;1786;1.818316;1.78033;51912;51907
Polygons;50;-580.0529;67.32744;-636.0203;NoFlyEvasion;-616.653;68.8;-591.7782;NoFlyEvasion;-1976.236;0;877.1501;Ground;129.58;Transit;1 1 1 1;3;57;3;1.68;52199;220325;90622;23256;1787;2.299092;2.235625;51930;52117
Polygons;50;-578.7806;68.33441;-637.5582;NoFlyEvasion;-616.653;68.8;-591.7782;NoFlyEvasion;-2361.049;0;1181.662;Ground;129.6;Transit;3 3 1 1;3;52;11;2.92;52199;220325;90622;23256;1788;2.299092;2.235625;52117;51930
Polygons;50;-1541.381;98.55823;-1131.708;NoFlyEvasion;-1506.703;96;-1238.436;NoFlyEvasion;-811.9694;0;-2047.22;Ground;252;Transit;2 1 1 1;8;14;16;0.32;52368;221093;90949;23339;1789;0.7072086;0.640013;52283;52286
Polygons;50;-1541.184;98.54364;-1132.316;NoFlyEvasion;-1506.703;96;-1238.436;NoFlyEvasion;-431.0981;0;-2172.567;Ground;252;Transit;1 1 1 1;6;17;8;1.1;52368;221093;90949;23339;1790;0.7072086;0.640013;52286;52283
Polygons;50;-450.3832;96.47123;-916.1998;NoFlyEvasion;-441.105;97.6;-964.8382;NoFlyEvasion;-680.8826;0;-2081.316;Ground;259.2;Transit;1 1 1 1;4;63;8;1.27;52403;221181;90978;23343;1791;0.7697388;0.7205872;52280;52359
Polygons;50;-450.5182;96.4548;-915.4921;NoFlyEvasion;-441.105;97.6;-964.8382;NoFlyEvasion;333.2922;0;-2033.937;Ground;259.2;Transit;1 1 1 1;6;61;14;0.27;52403;221181;90978;23343;1792;0.7697388;0.7205872;52359;52280
Polygons;50;-1547.972;103.7289;-907.5765;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-1466.499;0;-2303.507;Ground;280.8;Transit;1 1 1 1;6;56;5;0.76;52468;221379;91061;23366;1793;1.614239;1.600208;52269;52277
Polygons;50;-1547.672;103.7653;-906.005;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-1217.673;0;-2082.864;Ground;280.8;Transit;2 2 1 1;4;55;7;2.47;52468;221379;91061;23366;1794;1.614239;1.600208;52277;52269
Polygons;50;-1378.79;71.99948;-1406.444;NoFlyEvasion;-1431.488;70.3;-1356.957;NoFlyEvasion;-1512.774;0;1084.262;Ground;136.78;Transit;1 1 1 1;4;48;2;2.13;52592;221839;91236;23416;1795;1.977572;1.947468;52398;52487
Polygons;50;-1377.37;72.03948;-1407.777;NoFlyEvasion;-1431.488;70.4;-1356.957;NoFlyEvasion;-2249.331;0;204.4836;Ground;136.79;Transit;2 1 1 1;5;45;7;1.82;52592;221839;91236;23416;1796;1.977572;1.947468;52487;52398
Polygons;50;477.625;97.15611;809.7966;NoFlyEvasion;493.2967;96;761.564;NoFlyEvasion;1218.127;0;-1735.824;Ground;252;Transit;1 0 1 1;6;63;4;2.47;52592;221839;91236;23416;1797;2.609597;2.471484;52454;52561
Polygons;50;476.8615;97.21244;812.1465;NoFlyEvasion;493.2967;96;761.564;NoFlyEvasion;1390.887;0;-2432.142;Ground;252;Transit;1 1 1 1;6;58;19;2.75;52592;221839;91236;23416;1798;2.609597;2.471484;52561;52454
Polygons;50;-501.7687;65.68502;-753.931;NoFlyEvasion;-527.1759;65.6;-699.9377;NoFlyEvasion;-2647.311;0;439.0046;Ground;115.2;Transit;1 1 1 1;3;56;10;2.3;52653;222136;91336;23447;1799;2.582297;2.471231;52551;52602
Polygons;50;-500.9294;64.19475;-755.7147;NoFlyEvasion;-527.1759;65.6;-699.9377;NoFlyEvasion;-2203.625;0;143.1147;Ground;115.19;Transit;2 2 1 1;5;54;25;2.87;52653;222136;91336;23447;1800;2.582297;2.471231;52602;52551
Polygons;50;-1458.17;93.93517;-1314.913;NoFlyEvasion;-1431.488;92.8;-1356.957;NoFlyEvasion;-1018.218;0;-2083.349;Ground;237.61;Transit;1 1 1 1;10;63;12;1.79;52666;222180;91360;23457;1801;1.888443;1.820977;52563;52610
Polygons;50;-1459.145;93.97667;-1313.376;NoFlyEvasion;-1431.488;92.8;-1356.957;NoFlyEvasion;-688.8919;0;-2091.587;Ground;237.61;Transit;1 1 1 1;8;60;23;1.98;52666;222180;91360;23457;1802;1.888443;1.820977;52610;52563
Polygons;50;-625.8058;88.17254;-585.1282;NoFlyEvasion;-616.653;88.1;-591.7782;NoFlyEvasion;-895.5356;0;-2280.722;Ground;216;Transit;1 1 1 1;3;89;6;0.9;52673;222209;91371;23461;1803;1.465401;1.392961;52565;52587
Polygons;50;-626.9211;87.97288;-584.3179;NoFlyEvasion;-616.653;88;-591.7782;NoFlyEvasion;-289.7637;0;-2618.854;Ground;216;Transit;1 1 1 1;3;84;16;2.03;52673;222209;91371;23461;1804;1.465401;1.392961;52587;52565
